split,filename,question_id,rollout_idx,prefix_idx,label,family,n_tokens,shard,row_in_shard
train,bb_tracking_shuffled_objects_five_objects_066_rollout_004_prefix_3.json,bb_tracking_shuffled_objects_five_objects_066,4,3,no,big_bench,737,shard_00008,0
train,dd_0462_rollout_004_prefix_0.json,dd_0462,4,0,yes,daily_dilemmas,737,shard_00008,1
train,dd_1096_rollout_017_prefix_0.json,dd_1096,17,0,yes,daily_dilemmas,737,shard_00008,2
train,gpqa_chem_110_rollout_027_prefix_1.json,gpqa_chem_110,27,1,no,gpqa_chem,737,shard_00008,3
train,race_22065_rollout_001_prefix_1.json,race_22065,1,1,yes,race,737,shard_00008,4
val,bb_tracking_shuffled_objects_five_objects_v_001_rollout_173_prefix_0.json,bb_tracking_shuffled_objects_five_objects_v_001,173,0,no,eval,737,shard_00008,5
train,race_7873_rollout_016_prefix_0.json,race_7873,16,0,yes,race,738,shard_00008,6
train,race_42980_rollout_016_prefix_0.json,race_42980,16,0,yes,race,739,shard_00008,7
train,race_47510_rollout_003_prefix_1.json,race_47510,3,1,no,race,739,shard_00008,8
test,bb_web_of_lies_t_000_rollout_003_prefix_0.json,bb_web_of_lies_t_000,3,0,no,eval,740,shard_00008,9
train,bb_logical_deduction_five_objects_013_rollout_002_prefix_0.json,bb_logical_deduction_five_objects_013,2,0,yes,big_bench,740,shard_00008,10
train,bb_ruin_names_091_rollout_015_prefix_0.json,bb_ruin_names_091,15,0,yes,big_bench,740,shard_00008,11
train,race_47598_rollout_020_prefix_0.json,race_47598,20,0,yes,race,740,shard_00008,12
train,race_48758_rollout_020_prefix_1.json,race_48758,20,1,yes,race,740,shard_00008,13
train,dd_1109_rollout_015_prefix_0.json,dd_1109,15,0,yes,daily_dilemmas,741,shard_00008,14
train,dd_1023_rollout_001_prefix_0.json,dd_1023,1,0,yes,daily_dilemmas,742,shard_00008,15
train,race_30612_rollout_001_prefix_2.json,race_30612,1,2,no,race,742,shard_00008,16
train,race_33995_rollout_017_prefix_0.json,race_33995,17,0,yes,race,742,shard_00008,17
train,race_40556_rollout_002_prefix_0.json,race_40556,2,0,yes,race,742,shard_00008,18
train,race_58508_rollout_004_prefix_0.json,race_58508,4,0,yes,race,742,shard_00008,19
train,bb_reasoning_about_colored_objects_174_rollout_011_prefix_3.json,bb_reasoning_about_colored_objects_174,11,3,no,big_bench,743,shard_00008,20
train,bb_tracking_shuffled_objects_five_objects_139_rollout_026_prefix_0.json,bb_tracking_shuffled_objects_five_objects_139,26,0,yes,big_bench,743,shard_00008,21
train,dd_0734_rollout_025_prefix_0.json,dd_0734,25,0,yes,daily_dilemmas,743,shard_00008,22
train,race_18514_rollout_024_prefix_2.json,race_18514,24,2,yes,race,743,shard_00008,23
train,race_39230_rollout_011_prefix_0.json,race_39230,11,0,yes,race,743,shard_00008,24
train,race_50211_rollout_029_prefix_0.json,race_50211,29,0,yes,race,743,shard_00008,25
train,bb_temporal_sequences_020_rollout_010_prefix_1.json,bb_temporal_sequences_020,10,1,yes,big_bench,744,shard_00008,26
train,bb_tracking_shuffled_objects_five_objects_175_rollout_016_prefix_0.json,bb_tracking_shuffled_objects_five_objects_175,16,0,yes,big_bench,744,shard_00008,27
train,race_60944_rollout_028_prefix_0.json,race_60944,28,0,yes,race,744,shard_00008,28
train,bb_navigate_080_rollout_004_prefix_0.json,bb_navigate_080,4,0,no,big_bench,745,shard_00008,29
train,race_18473_rollout_021_prefix_1.json,race_18473,21,1,yes,race,745,shard_00008,30
train,race_18705_rollout_000_prefix_1.json,race_18705,0,1,no,race,745,shard_00008,31
val,bb_logical_deduction_five_objects_v_001_rollout_060_prefix_0.json,bb_logical_deduction_five_objects_v_001,60,0,yes,eval,745,shard_00008,32
train,bb_tracking_shuffled_objects_five_objects_006_rollout_011_prefix_0.json,bb_tracking_shuffled_objects_five_objects_006,11,0,yes,big_bench,746,shard_00008,33
train,bb_tracking_shuffled_objects_five_objects_178_rollout_001_prefix_0.json,bb_tracking_shuffled_objects_five_objects_178,1,0,yes,big_bench,746,shard_00008,34
train,dd_0474_rollout_019_prefix_1.json,dd_0474,19,1,yes,daily_dilemmas,746,shard_00008,35
train,dd_0667_rollout_009_prefix_1.json,dd_0667,9,1,yes,daily_dilemmas,746,shard_00008,36
train,race_28451_rollout_015_prefix_0.json,race_28451,15,0,yes,race,746,shard_00008,37
train,race_45349_rollout_023_prefix_1.json,race_45349,23,1,yes,race,746,shard_00008,38
val,bb_temporal_sequences_v_002_rollout_002_prefix_0.json,bb_temporal_sequences_v_002,2,0,yes,eval,746,shard_00008,39
train,bb_temporal_sequences_059_rollout_017_prefix_0.json,bb_temporal_sequences_059,17,0,yes,big_bench,747,shard_00008,40
train,race_31834_rollout_004_prefix_0.json,race_31834,4,0,yes,race,747,shard_00008,41
train,race_43218_rollout_011_prefix_1.json,race_43218,11,1,no,race,747,shard_00008,42
train,race_5385_rollout_025_prefix_2.json,race_5385,25,2,yes,race,747,shard_00008,43
val,bb_date_understanding_v_000_rollout_098_prefix_1.json,bb_date_understanding_v_000,98,1,yes,eval,747,shard_00008,44
val,bb_ruin_names_v_000_rollout_106_prefix_0.json,bb_ruin_names_v_000,106,0,yes,eval,747,shard_00008,45
train,dd_0357_rollout_005_prefix_1.json,dd_0357,5,1,no,daily_dilemmas,748,shard_00008,46
train,race_22065_rollout_018_prefix_0.json,race_22065,18,0,yes,race,748,shard_00008,47
test,bb_web_of_lies_t_000_rollout_113_prefix_0.json,bb_web_of_lies_t_000,113,0,no,eval,749,shard_00008,48
train,bb_ruin_names_214_rollout_014_prefix_0.json,bb_ruin_names_214,14,0,yes,big_bench,749,shard_00008,49
train,race_60630_rollout_009_prefix_1.json,race_60630,9,1,no,race,749,shard_00008,50
train,bb_navigate_104_rollout_024_prefix_0.json,bb_navigate_104,24,0,yes,big_bench,750,shard_00008,51
train,dd_0528_rollout_014_prefix_0.json,dd_0528,14,0,no,daily_dilemmas,750,shard_00008,52
train,bb_causal_judgement_084_rollout_024_prefix_0.json,bb_causal_judgement_084,24,0,yes,big_bench,751,shard_00008,53
train,dd_0455_rollout_008_prefix_1.json,dd_0455,8,1,no,daily_dilemmas,751,shard_00008,54
train,dd_0808_rollout_008_prefix_1.json,dd_0808,8,1,no,daily_dilemmas,751,shard_00008,55
train,dd_1101_rollout_004_prefix_0.json,dd_1101,4,0,yes,daily_dilemmas,751,shard_00008,56
train,race_24430_rollout_026_prefix_1.json,race_24430,26,1,yes,race,751,shard_00008,57
train,bb_logical_deduction_five_objects_010_rollout_003_prefix_1.json,bb_logical_deduction_five_objects_010,3,1,no,big_bench,752,shard_00008,58
train,bb_tracking_shuffled_objects_five_objects_099_rollout_004_prefix_0.json,bb_tracking_shuffled_objects_five_objects_099,4,0,yes,big_bench,752,shard_00008,59
train,dd_1123_rollout_019_prefix_0.json,dd_1123,19,0,yes,daily_dilemmas,752,shard_00008,60
val,bb_logical_deduction_five_objects_v_001_rollout_040_prefix_0.json,bb_logical_deduction_five_objects_v_001,40,0,no,eval,752,shard_00008,61
train,bb_causal_judgement_072_rollout_023_prefix_0.json,bb_causal_judgement_072,23,0,yes,big_bench,753,shard_00008,62
train,race_56153_rollout_018_prefix_0.json,race_56153,18,0,yes,race,753,shard_00008,63
train,dd_1285_rollout_016_prefix_0.json,dd_1285,16,0,yes,daily_dilemmas,754,shard_00008,64
train,dd_1305_rollout_021_prefix_0.json,dd_1305,21,0,yes,daily_dilemmas,754,shard_00008,65
val,bb_logical_deduction_five_objects_v_001_rollout_038_prefix_1.json,bb_logical_deduction_five_objects_v_001,38,1,yes,eval,754,shard_00008,66
train,bb_temporal_sequences_236_rollout_003_prefix_0.json,bb_temporal_sequences_236,3,0,no,big_bench,755,shard_00008,67
train,gpqa_chem_051_rollout_001_prefix_2.json,gpqa_chem_051,1,2,no,gpqa_chem,755,shard_00008,68
train,dd_0605_rollout_028_prefix_0.json,dd_0605,28,0,yes,daily_dilemmas,756,shard_00008,69
train,race_21912_rollout_026_prefix_0.json,race_21912,26,0,yes,race,756,shard_00008,70
train,race_48013_rollout_016_prefix_0.json,race_48013,16,0,yes,race,756,shard_00008,71
train,race_55177_rollout_024_prefix_1.json,race_55177,24,1,yes,race,756,shard_00008,72
test,bb_web_of_lies_t_000_rollout_010_prefix_0.json,bb_web_of_lies_t_000,10,0,yes,eval,757,shard_00008,73
train,dd_1013_rollout_025_prefix_1.json,dd_1013,25,1,yes,daily_dilemmas,757,shard_00008,74
train,race_61342_rollout_026_prefix_0.json,race_61342,26,0,no,race,757,shard_00008,75
train,bb_logical_deduction_five_objects_080_rollout_019_prefix_1.json,bb_logical_deduction_five_objects_080,19,1,no,big_bench,758,shard_00008,76
train,race_60630_rollout_027_prefix_6.json,race_60630,27,6,no,race,758,shard_00008,77
train,dd_0021_rollout_024_prefix_1.json,dd_0021,24,1,yes,daily_dilemmas,759,shard_00008,78
train,dd_0113_rollout_018_prefix_1.json,dd_0113,18,1,yes,daily_dilemmas,759,shard_00008,79
train,race_34918_rollout_019_prefix_1.json,race_34918,19,1,no,race,759,shard_00008,80
train,race_51973_rollout_021_prefix_1.json,race_51973,21,1,yes,race,759,shard_00008,81
train,race_61342_rollout_012_prefix_0.json,race_61342,12,0,yes,race,759,shard_00008,82
val,bb_reasoning_about_colored_objects_v_003_rollout_079_prefix_0.json,bb_reasoning_about_colored_objects_v_003,79,0,no,eval,759,shard_00008,83
train,bb_logical_deduction_five_objects_088_rollout_002_prefix_3.json,bb_logical_deduction_five_objects_088,2,3,no,big_bench,760,shard_00008,84
train,bb_logical_deduction_five_objects_088_rollout_004_prefix_1.json,bb_logical_deduction_five_objects_088,4,1,no,big_bench,760,shard_00008,85
train,dd_0489_rollout_010_prefix_0.json,dd_0489,10,0,yes,daily_dilemmas,760,shard_00008,86
train,dd_0883_rollout_018_prefix_2.json,dd_0883,18,2,no,daily_dilemmas,760,shard_00008,87
train,gpqa_chem_113_rollout_002_prefix_3.json,gpqa_chem_113,2,3,no,gpqa_chem,760,shard_00008,88
train,race_1012_rollout_022_prefix_3.json,race_1012,22,3,no,race,761,shard_00008,89
train,race_26340_rollout_007_prefix_0.json,race_26340,7,0,yes,race,761,shard_00008,90
train,race_41132_rollout_009_prefix_0.json,race_41132,9,0,yes,race,761,shard_00008,91
train,race_33995_rollout_009_prefix_0.json,race_33995,9,0,yes,race,762,shard_00008,92
train,dd_0056_rollout_005_prefix_1.json,dd_0056,5,1,no,daily_dilemmas,763,shard_00008,93
train,race_26057_rollout_007_prefix_5.json,race_26057,7,5,no,race,763,shard_00008,94
train,dd_0192_rollout_007_prefix_0.json,dd_0192,7,0,no,daily_dilemmas,764,shard_00008,95
train,race_44329_rollout_028_prefix_1.json,race_44329,28,1,yes,race,764,shard_00008,96
train,race_56153_rollout_008_prefix_0.json,race_56153,8,0,yes,race,764,shard_00008,97
train,race_56669_rollout_003_prefix_1.json,race_56669,3,1,no,race,764,shard_00008,98
train,bb_causal_judgement_084_rollout_022_prefix_0.json,bb_causal_judgement_084,22,0,yes,big_bench,765,shard_00008,99
train,gpqa_chem_054_rollout_000_prefix_2.json,gpqa_chem_054,0,2,no,gpqa_chem,765,shard_00008,100
train,race_30375_rollout_019_prefix_1.json,race_30375,19,1,yes,race,765,shard_00008,101
train,dd_0099_rollout_029_prefix_0.json,dd_0099,29,0,yes,daily_dilemmas,766,shard_00008,102
train,race_0354_rollout_014_prefix_14.json,race_0354,14,14,no,race,766,shard_00008,103
train,bb_reasoning_about_colored_objects_245_rollout_008_prefix_2.json,bb_reasoning_about_colored_objects_245,8,2,yes,big_bench,767,shard_00008,104
train,dd_1023_rollout_009_prefix_1.json,dd_1023,9,1,yes,daily_dilemmas,767,shard_00008,105
train,race_45589_rollout_003_prefix_8.json,race_45589,3,8,no,race,768,shard_00008,106
train,race_54993_rollout_013_prefix_0.json,race_54993,13,0,yes,race,769,shard_00008,107
train,bb_causal_judgement_072_rollout_025_prefix_0.json,bb_causal_judgement_072,25,0,yes,big_bench,770,shard_00008,108
train,bb_logical_deduction_five_objects_076_rollout_028_prefix_0.json,bb_logical_deduction_five_objects_076,28,0,yes,big_bench,770,shard_00008,109
train,bb_penguins_in_a_table_069_rollout_014_prefix_0.json,bb_penguins_in_a_table_069,14,0,yes,big_bench,770,shard_00008,110
train,dd_0314_rollout_006_prefix_0.json,dd_0314,6,0,yes,daily_dilemmas,770,shard_00008,111
train,dd_0666_rollout_008_prefix_0.json,dd_0666,8,0,yes,daily_dilemmas,770,shard_00008,112
train,race_41327_rollout_011_prefix_0.json,race_41327,11,0,yes,race,770,shard_00008,113
train,race_58052_rollout_012_prefix_0.json,race_58052,12,0,yes,race,770,shard_00008,114
train,bb_logical_deduction_five_objects_157_rollout_001_prefix_1.json,bb_logical_deduction_five_objects_157,1,1,yes,big_bench,771,shard_00008,115
train,race_11878_rollout_007_prefix_0.json,race_11878,7,0,yes,race,771,shard_00008,116
train,race_12729_rollout_021_prefix_0.json,race_12729,21,0,yes,race,771,shard_00008,117
train,race_18514_rollout_007_prefix_0.json,race_18514,7,0,yes,race,771,shard_00008,118
train,race_43218_rollout_020_prefix_2.json,race_43218,20,2,no,race,771,shard_00008,119
train,dd_0410_rollout_008_prefix_1.json,dd_0410,8,1,yes,daily_dilemmas,772,shard_00008,120
train,dd_0657_rollout_024_prefix_1.json,dd_0657,24,1,no,daily_dilemmas,772,shard_00008,121
train,bb_penguins_in_a_table_102_rollout_018_prefix_0.json,bb_penguins_in_a_table_102,18,0,yes,big_bench,773,shard_00008,122
train,dd_1210_rollout_015_prefix_0.json,dd_1210,15,0,yes,daily_dilemmas,773,shard_00008,123
train,race_43093_rollout_028_prefix_1.json,race_43093,28,1,yes,race,773,shard_00008,124
train,race_53480_rollout_007_prefix_0.json,race_53480,7,0,yes,race,773,shard_00008,125
test,bb_snarks_t_000_rollout_058_prefix_0.json,bb_snarks_t_000,58,0,yes,eval,775,shard_00008,126
train,race_24952_rollout_000_prefix_0.json,race_24952,0,0,yes,race,775,shard_00008,127
train,race_43093_rollout_009_prefix_1.json,race_43093,9,1,yes,race,775,shard_00008,128
train,race_45349_rollout_008_prefix_0.json,race_45349,8,0,yes,race,775,shard_00008,129
train,bb_logical_deduction_five_objects_016_rollout_012_prefix_3.json,bb_logical_deduction_five_objects_016,12,3,no,big_bench,776,shard_00008,130
train,bb_sports_understanding_238_rollout_013_prefix_0.json,bb_sports_understanding_238,13,0,yes,big_bench,776,shard_00008,131
train,dd_0820_rollout_025_prefix_0.json,dd_0820,25,0,yes,daily_dilemmas,776,shard_00008,132
train,race_11878_rollout_017_prefix_1.json,race_11878,17,1,yes,race,776,shard_00008,133
train,race_46187_rollout_026_prefix_0.json,race_46187,26,0,yes,race,776,shard_00008,134
val,bb_logical_deduction_five_objects_v_001_rollout_046_prefix_0.json,bb_logical_deduction_five_objects_v_001,46,0,no,eval,777,shard_00008,135
val,bb_ruin_names_v_001_rollout_139_prefix_0.json,bb_ruin_names_v_001,139,0,yes,eval,777,shard_00008,136
test,bb_web_of_lies_t_000_rollout_174_prefix_1.json,bb_web_of_lies_t_000,174,1,yes,eval,778,shard_00008,137
train,dd_0508_rollout_002_prefix_0.json,dd_0508,2,0,yes,daily_dilemmas,778,shard_00008,138
train,race_24170_rollout_017_prefix_0.json,race_24170,17,0,yes,race,778,shard_00008,139
train,race_44087_rollout_008_prefix_1.json,race_44087,8,1,yes,race,780,shard_00008,140
train,race_57004_rollout_005_prefix_1.json,race_57004,5,1,yes,race,780,shard_00008,141
train,dd_0981_rollout_012_prefix_0.json,dd_0981,12,0,yes,daily_dilemmas,781,shard_00008,142
train,dd_1313_rollout_007_prefix_0.json,dd_1313,7,0,yes,daily_dilemmas,781,shard_00008,143
train,race_30375_rollout_026_prefix_1.json,race_30375,26,1,yes,race,781,shard_00008,144
train,race_31224_rollout_026_prefix_8.json,race_31224,26,8,no,race,781,shard_00008,145
train,race_47510_rollout_004_prefix_0.json,race_47510,4,0,yes,race,781,shard_00008,146
train,race_56153_rollout_020_prefix_1.json,race_56153,20,1,yes,race,781,shard_00008,147
val,bb_temporal_sequences_v_004_rollout_014_prefix_0.json,bb_temporal_sequences_v_004,14,0,yes,eval,781,shard_00008,148
train,gpqa_chem_143_rollout_007_prefix_0.json,gpqa_chem_143,7,0,no,gpqa_chem,782,shard_00008,149
train,race_19298_rollout_017_prefix_2.json,race_19298,17,2,yes,race,782,shard_00008,150
train,race_11809_rollout_000_prefix_1.json,race_11809,0,1,yes,race,783,shard_00008,151
train,race_56153_rollout_022_prefix_0.json,race_56153,22,0,yes,race,783,shard_00008,152
train,race_56305_rollout_023_prefix_0.json,race_56305,23,0,yes,race,783,shard_00008,153
train,bb_logical_deduction_five_objects_118_rollout_028_prefix_2.json,bb_logical_deduction_five_objects_118,28,2,no,big_bench,784,shard_00008,154
train,dd_0090_rollout_008_prefix_0.json,dd_0090,8,0,no,daily_dilemmas,784,shard_00008,155
train,race_31224_rollout_016_prefix_1.json,race_31224,16,1,no,race,784,shard_00008,156
train,race_46981_rollout_024_prefix_0.json,race_46981,24,0,yes,race,784,shard_00008,157
train,bb_date_understanding_127_rollout_025_prefix_0.json,bb_date_understanding_127,25,0,yes,big_bench,785,shard_00008,158
train,bb_date_understanding_150_rollout_005_prefix_0.json,bb_date_understanding_150,5,0,yes,big_bench,785,shard_00008,159
train,dd_0792_rollout_004_prefix_1.json,dd_0792,4,1,no,daily_dilemmas,785,shard_00008,160
train,dd_1004_rollout_027_prefix_1.json,dd_1004,27,1,no,daily_dilemmas,785,shard_00008,161
train,race_21585_rollout_028_prefix_0.json,race_21585,28,0,yes,race,785,shard_00008,162
train,race_46154_rollout_011_prefix_1.json,race_46154,11,1,yes,race,785,shard_00008,163
train,bb_navigate_150_rollout_015_prefix_0.json,bb_navigate_150,15,0,yes,big_bench,786,shard_00008,164
train,bb_ruin_names_181_rollout_025_prefix_0.json,bb_ruin_names_181,25,0,yes,big_bench,786,shard_00008,165
train,dd_0618_rollout_008_prefix_1.json,dd_0618,8,1,yes,daily_dilemmas,786,shard_00008,166
train,gpqa_chem_121_rollout_012_prefix_1.json,gpqa_chem_121,12,1,no,gpqa_chem,786,shard_00008,167
train,race_12693_rollout_007_prefix_1.json,race_12693,7,1,yes,race,786,shard_00008,168
train,race_1879_rollout_015_prefix_1.json,race_1879,15,1,yes,race,786,shard_00008,169
train,race_20515_rollout_018_prefix_0.json,race_20515,18,0,yes,race,786,shard_00008,170
train,bb_logical_deduction_five_objects_118_rollout_014_prefix_2.json,bb_logical_deduction_five_objects_118,14,2,yes,big_bench,787,shard_00008,171
train,dd_0153_rollout_006_prefix_0.json,dd_0153,6,0,yes,daily_dilemmas,787,shard_00008,172
val,bb_reasoning_about_colored_objects_v_002_rollout_079_prefix_0.json,bb_reasoning_about_colored_objects_v_002,79,0,no,eval,787,shard_00008,173
train,bb_web_of_lies_210_rollout_009_prefix_0.json,bb_web_of_lies_210,9,0,yes,big_bench,788,shard_00008,174
train,dd_0091_rollout_002_prefix_1.json,dd_0091,2,1,no,daily_dilemmas,788,shard_00008,175
train,race_13964_rollout_027_prefix_0.json,race_13964,27,0,yes,race,788,shard_00008,176
train,bb_tracking_shuffled_objects_five_objects_066_rollout_009_prefix_0.json,bb_tracking_shuffled_objects_five_objects_066,9,0,yes,big_bench,789,shard_00008,177
train,bb_tracking_shuffled_objects_five_objects_175_rollout_022_prefix_0.json,bb_tracking_shuffled_objects_five_objects_175,22,0,yes,big_bench,789,shard_00008,178
train,dd_0354_rollout_017_prefix_1.json,dd_0354,17,1,no,daily_dilemmas,789,shard_00008,179
train,dd_1123_rollout_021_prefix_1.json,dd_1123,21,1,no,daily_dilemmas,790,shard_00008,180
train,race_32262_rollout_021_prefix_0.json,race_32262,21,0,yes,race,790,shard_00008,181
train,bb_tracking_shuffled_objects_five_objects_128_rollout_024_prefix_0.json,bb_tracking_shuffled_objects_five_objects_128,24,0,yes,big_bench,791,shard_00008,182
train,dd_0367_rollout_007_prefix_1.json,dd_0367,7,1,yes,daily_dilemmas,791,shard_00008,183
train,dd_0401_rollout_009_prefix_0.json,dd_0401,9,0,yes,daily_dilemmas,791,shard_00008,184
train,dd_1210_rollout_010_prefix_3.json,dd_1210,10,3,no,daily_dilemmas,791,shard_00008,185
train,race_21912_rollout_006_prefix_1.json,race_21912,6,1,yes,race,792,shard_00008,186
train,race_43479_rollout_004_prefix_16.json,race_43479,4,16,no,race,792,shard_00008,187
train,race_56041_rollout_019_prefix_1.json,race_56041,19,1,yes,race,792,shard_00008,188
train,dd_0220_rollout_012_prefix_0.json,dd_0220,12,0,no,daily_dilemmas,793,shard_00008,189
train,dd_1346_rollout_000_prefix_0.json,dd_1346,0,0,yes,daily_dilemmas,793,shard_00008,190
train,race_25830_rollout_029_prefix_0.json,race_25830,29,0,yes,race,793,shard_00008,191
train,race_34055_rollout_023_prefix_0.json,race_34055,23,0,yes,race,793,shard_00008,192
train,race_46152_rollout_003_prefix_1.json,race_46152,3,1,yes,race,793,shard_00008,193
test,bb_tracking_shuffled_objects_five_objects_t_001_rollout_078_prefix_0.json,bb_tracking_shuffled_objects_five_objects_t_001,78,0,no,eval,794,shard_00008,194
train,bb_ruin_names_077_rollout_028_prefix_0.json,bb_ruin_names_077,28,0,yes,big_bench,794,shard_00008,195
train,bb_causal_judgement_170_rollout_020_prefix_0.json,bb_causal_judgement_170,20,0,yes,big_bench,795,shard_00008,196
train,dd_0367_rollout_004_prefix_0.json,dd_0367,4,0,yes,daily_dilemmas,795,shard_00008,197
train,dd_0655_rollout_004_prefix_0.json,dd_0655,4,0,yes,daily_dilemmas,795,shard_00008,198
train,race_18514_rollout_009_prefix_0.json,race_18514,9,0,yes,race,795,shard_00008,199
