split,filename,question_id,rollout_idx,prefix_idx,label,family,n_tokens,shard,row_in_shard
train,bb_causal_judgement_174_rollout_019_prefix_2.json,bb_causal_judgement_174,19,2,no,big_bench,257,shard_00001,0
train,bb_date_understanding_098_rollout_016_prefix_1.json,bb_date_understanding_098,16,1,no,big_bench,257,shard_00001,1
train,bb_logical_deduction_five_objects_133_rollout_022_prefix_3.json,bb_logical_deduction_five_objects_133,22,3,no,big_bench,257,shard_00001,2
train,bb_penguins_in_a_table_076_rollout_010_prefix_2.json,bb_penguins_in_a_table_076,10,2,no,big_bench,257,shard_00001,3
train,bb_temporal_sequences_096_rollout_010_prefix_3.json,bb_temporal_sequences_096,10,3,no,big_bench,257,shard_00001,4
train,bb_ruin_names_047_rollout_003_prefix_0.json,bb_ruin_names_047,3,0,no,big_bench,258,shard_00001,5
train,dd_1346_rollout_002_prefix_1.json,dd_1346,2,1,no,daily_dilemmas,261,shard_00001,6
train,dd_1038_rollout_014_prefix_2.json,dd_1038,14,2,no,daily_dilemmas,262,shard_00001,7
train,bb_reasoning_about_colored_objects_138_rollout_022_prefix_0.json,bb_reasoning_about_colored_objects_138,22,0,no,big_bench,263,shard_00001,8
train,bb_snarks_158_rollout_027_prefix_2.json,bb_snarks_158,27,2,no,big_bench,263,shard_00001,9
train,dd_0959_rollout_029_prefix_1.json,dd_0959,29,1,no,daily_dilemmas,263,shard_00001,10
train,bb_reasoning_about_colored_objects_090_rollout_027_prefix_0.json,bb_reasoning_about_colored_objects_090,27,0,yes,big_bench,264,shard_00001,11
train,bb_tracking_shuffled_objects_five_objects_041_rollout_021_prefix_1.json,bb_tracking_shuffled_objects_five_objects_041,21,1,no,big_bench,265,shard_00001,12
train,dd_0528_rollout_007_prefix_0.json,dd_0528,7,0,no,daily_dilemmas,265,shard_00001,13
train,gpqa_chem_027_rollout_012_prefix_3.json,gpqa_chem_027,12,3,no,gpqa_chem,265,shard_00001,14
train,bb_temporal_sequences_176_rollout_010_prefix_0.json,bb_temporal_sequences_176,10,0,no,big_bench,266,shard_00001,15
train,bb_navigate_229_rollout_015_prefix_2.json,bb_navigate_229,15,2,no,big_bench,267,shard_00001,16
train,bb_ruin_names_114_rollout_020_prefix_0.json,bb_ruin_names_114,20,0,no,big_bench,267,shard_00001,17
train,dd_1037_rollout_024_prefix_1.json,dd_1037,24,1,no,daily_dilemmas,268,shard_00001,18
train,bb_reasoning_about_colored_objects_067_rollout_004_prefix_0.json,bb_reasoning_about_colored_objects_067,4,0,no,big_bench,269,shard_00001,19
train,bb_ruin_names_006_rollout_029_prefix_2.json,bb_ruin_names_006,29,2,no,big_bench,269,shard_00001,20
train,bb_web_of_lies_229_rollout_010_prefix_0.json,bb_web_of_lies_229,10,0,no,big_bench,269,shard_00001,21
train,dd_0238_rollout_002_prefix_0.json,dd_0238,2,0,no,daily_dilemmas,269,shard_00001,22
train,dd_0473_rollout_019_prefix_1.json,dd_0473,19,1,no,daily_dilemmas,269,shard_00001,23
train,bb_logical_deduction_five_objects_052_rollout_019_prefix_1.json,bb_logical_deduction_five_objects_052,19,1,no,big_bench,270,shard_00001,24
train,dd_0153_rollout_019_prefix_0.json,dd_0153,19,0,no,daily_dilemmas,271,shard_00001,25
train,bb_snarks_128_rollout_013_prefix_1.json,bb_snarks_128,13,1,no,big_bench,272,shard_00001,26
train,bb_tracking_shuffled_objects_five_objects_178_rollout_012_prefix_2.json,bb_tracking_shuffled_objects_five_objects_178,12,2,no,big_bench,272,shard_00001,27
train,dd_0745_rollout_006_prefix_3.json,dd_0745,6,3,no,daily_dilemmas,272,shard_00001,28
train,bb_navigate_004_rollout_029_prefix_0.json,bb_navigate_004,29,0,no,big_bench,273,shard_00001,29
train,gpqa_chem_104_rollout_012_prefix_3.json,gpqa_chem_104,12,3,no,gpqa_chem,273,shard_00001,30
train,bb_date_understanding_127_rollout_009_prefix_1.json,bb_date_understanding_127,9,1,no,big_bench,274,shard_00001,31
train,bb_date_understanding_214_rollout_001_prefix_1.json,bb_date_understanding_214,1,1,no,big_bench,275,shard_00001,32
train,bb_logical_deduction_five_objects_249_rollout_021_prefix_1.json,bb_logical_deduction_five_objects_249,21,1,no,big_bench,275,shard_00001,33
train,dd_0603_rollout_004_prefix_1.json,dd_0603,4,1,no,daily_dilemmas,275,shard_00001,34
train,bb_ruin_names_221_rollout_012_prefix_0.json,bb_ruin_names_221,12,0,no,big_bench,276,shard_00001,35
train,bb_sports_understanding_231_rollout_022_prefix_1.json,bb_sports_understanding_231,22,1,no,big_bench,276,shard_00001,36
train,dd_0785_rollout_005_prefix_0.json,dd_0785,5,0,no,daily_dilemmas,276,shard_00001,37
train,bb_navigate_104_rollout_021_prefix_1.json,bb_navigate_104,21,1,no,big_bench,277,shard_00001,38
train,bb_web_of_lies_091_rollout_015_prefix_1.json,bb_web_of_lies_091,15,1,no,big_bench,278,shard_00001,39
train,bb_penguins_in_a_table_049_rollout_022_prefix_1.json,bb_penguins_in_a_table_049,22,1,yes,big_bench,279,shard_00001,40
train,bb_penguins_in_a_table_116_rollout_000_prefix_1.json,bb_penguins_in_a_table_116,0,1,yes,big_bench,279,shard_00001,41
train,bb_tracking_shuffled_objects_five_objects_066_rollout_022_prefix_1.json,bb_tracking_shuffled_objects_five_objects_066,22,1,no,big_bench,279,shard_00001,42
train,bb_web_of_lies_067_rollout_021_prefix_4.json,bb_web_of_lies_067,21,4,no,big_bench,279,shard_00001,43
train,dd_0535_rollout_003_prefix_1.json,dd_0535,3,1,no,daily_dilemmas,279,shard_00001,44
train,dd_1157_rollout_026_prefix_1.json,dd_1157,26,1,no,daily_dilemmas,279,shard_00001,45
train,bb_logical_deduction_five_objects_026_rollout_029_prefix_1.json,bb_logical_deduction_five_objects_026,29,1,no,big_bench,280,shard_00001,46
train,dd_0099_rollout_018_prefix_2.json,dd_0099,18,2,no,daily_dilemmas,280,shard_00001,47
train,bb_date_understanding_229_rollout_001_prefix_0.json,bb_date_understanding_229,1,0,no,big_bench,281,shard_00001,48
train,bb_logical_deduction_five_objects_118_rollout_010_prefix_0.json,bb_logical_deduction_five_objects_118,10,0,no,big_bench,281,shard_00001,49
train,bb_causal_judgement_024_rollout_015_prefix_0.json,bb_causal_judgement_024,15,0,no,big_bench,283,shard_00001,50
