split,filename,question_id,rollout_idx,prefix_idx,label,family,n_tokens,shard,row_in_shard
ood_test,binary_no_consec_rollout_013_prefix_0.json,binary_no_consec,13,0,no,eval,1110,shard_00013,0
train,dd_0342_rollout_021_prefix_2.json,dd_0342,21,2,no,daily_dilemmas,1110,shard_00013,1
train,race_9138_rollout_015_prefix_0.json,race_9138,15,0,yes,race,1110,shard_00013,2
train,dd_0586_rollout_003_prefix_2.json,dd_0586,3,2,yes,daily_dilemmas,1111,shard_00013,3
test,bb_ruin_names_t_001_rollout_131_prefix_0.json,bb_ruin_names_t_001,131,0,yes,eval,1112,shard_00013,4
train,dd_0633_rollout_001_prefix_0.json,dd_0633,1,0,yes,daily_dilemmas,1112,shard_00013,5
train,race_60630_rollout_002_prefix_1.json,race_60630,2,1,no,race,1113,shard_00013,6
train,race_6996_rollout_022_prefix_4.json,race_6996,22,4,no,race,1116,shard_00013,7
train,race_56669_rollout_007_prefix_0.json,race_56669,7,0,yes,race,1117,shard_00013,8
train,dd_0576_rollout_021_prefix_1.json,dd_0576,21,1,yes,daily_dilemmas,1118,shard_00013,9
train,race_22819_rollout_008_prefix_7.json,race_22819,8,7,no,race,1119,shard_00013,10
val,bb_tracking_shuffled_objects_five_objects_v_001_rollout_039_prefix_0.json,bb_tracking_shuffled_objects_five_objects_v_001,39,0,no,eval,1119,shard_00013,11
val,race_v_0000_rollout_042_prefix_0.json,race_v_0000,42,0,yes,eval,1119,shard_00013,12
train,dd_1227_rollout_009_prefix_0.json,dd_1227,9,0,yes,daily_dilemmas,1120,shard_00013,13
train,race_9138_rollout_029_prefix_2.json,race_9138,29,2,yes,race,1121,shard_00013,14
train,dd_0091_rollout_001_prefix_0.json,dd_0091,1,0,no,daily_dilemmas,1122,shard_00013,15
train,dd_1126_rollout_020_prefix_1.json,dd_1126,20,1,no,daily_dilemmas,1123,shard_00013,16
train,dd_0328_rollout_029_prefix_0.json,dd_0328,29,0,yes,daily_dilemmas,1124,shard_00013,17
train,dd_0808_rollout_012_prefix_0.json,dd_0808,12,0,yes,daily_dilemmas,1124,shard_00013,18
train,race_12757_rollout_027_prefix_0.json,race_12757,27,0,yes,race,1124,shard_00013,19
